index,target
8390,0.43936238
8391,0.028271941
8392,0.43779758
8393,0.033157337
8394,0.059082087
8395,0.35825658
8396,0.37615553
8397,0.08012928
8398,0.039708193
8399,0.05308733
8400,0.3080109
8401,0.16041292
8402,0.029368253
8403,0.43256408
8404,0.31644621
8405,0.051627006
8406,0.11726504
8407,0.615629
8408,0.53638196
8409,0.031802554
8410,0.66970086
8411,0.6651229
8412,0.40459254
8413,0.47276798
8414,0.04101943
8415,0.043356426
8416,0.060183864
8417,0.042461284
8418,0.2005121
8419,0.095303304
8420,0.08516123
8421,0.42753485
8422,0.083673224
8423,0.18256038
8424,0.050264213
8425,0.6467343
8426,0.036892917
8427,0.18416221
8428,0.06667714
8429,0.03327842
8430,0.2772461
8431,0.37161517
8432,0.19224805
8433,0.6133652
8434,0.042399764
8435,0.0574762
8436,0.057643432
8437,0.038666476
8438,0.11210336
8439,0.105983935
8440,0.176702
8441,0.265532
8442,0.34913924
8443,0.80160993
8444,0.28829116
8445,0.05371778
8446,0.037301037
8447,0.110209584
8448,0.8328202
8449,0.03679958
8450,0.039884992
8451,0.03859541
8452,0.033617377
8453,0.043847203
8454,0.05391832
8455,0.12427942
8456,0.5760731
8457,0.22299717
8458,0.16968185
8459,0.44897348
8460,0.050254267
8461,0.1318056
8462,0.16693282
8463,0.4499906
8464,0.10453859
8465,0.04775528
8466,0.75770664
8467,0.389553
8468,0.24017835
8469,0.09655203
8470,0.04263355
8471,0.106930405
8472,0.042038225
8473,0.04832912
8474,0.035370547
8475,0.6086412
8476,0.035306405
8477,0.23174845
8478,0.63725525
8479,0.57150364
8480,0.038423754
8481,0.21447821
8482,0.038102336
8483,0.2825425
8484,0.075586826
8485,0.03091547
8486,0.058634914
8487,0.032657493
8488,0.539828
8489,0.16713582
8490,0.2696758
8491,0.8992944
8492,0.45000306
8493,0.3985986
8494,0.08286365
8495,0.5335897
8496,0.4987715
8497,0.028131774
8498,0.47056824
8499,0.5314007
8500,0.7312922
8501,0.061460596
8502,0.23955296
8503,0.090646796
8504,0.34993482
8505,0.7837979
8506,0.4149561
8507,0.5385925
8508,0.06298814
8509,0.4849929
8510,0.78215647
8511,0.40521565
8512,0.08475116
8513,0.6556238
8514,0.08788311
8515,0.64713776
8516,0.14802879
8517,0.33642185
8518,0.15998317
8519,0.046419792
8520,0.61866957
8521,0.33307797
8522,0.658529
8523,0.07963248
8524,0.0537152
8525,0.046821754
8526,0.06642294
8527,0.060294993
8528,0.8381368
8529,0.037870713
8530,0.098351665
8531,0.7351314
8532,0.02867263
8533,0.06334965
8534,0.3637295
8535,0.26952735
8536,0.27674502
8537,0.13661611
8538,0.04514774
8539,0.33860466
8540,0.05064865
8541,0.47250536
8542,0.07177359
8543,0.07543234
8544,0.7918398
8545,0.07941834
8546,0.03049222
8547,0.6697143
8548,0.36753893
8549,0.039707437
8550,0.9099879
8551,0.06263942
8552,0.23185734
8553,0.035468
8554,0.07301455
8555,0.06815803
8556,0.56825095
8557,0.6219845
8558,0.34822786
8559,0.37806755
8560,0.7100673
8561,0.039958544
8562,0.07612535
8563,0.16796479
8564,0.047762703
8565,0.40737724
8566,0.03336817
8567,0.04951396
8568,0.04237138
8569,0.51174134
8570,0.054391604
8571,0.24817245
8572,0.15310776
8573,0.04243143
8574,0.19475488
8575,0.04834818
8576,0.9005847
8577,0.122658655
8578,0.057482634
8579,0.039829914
8580,0.05782549
8581,0.0306458
8582,0.35583007
8583,0.07141702
8584,0.18325144
8585,0.063005365
8586,0.1933369
8587,0.07604599
8588,0.41904986
8589,0.06410527
8590,0.034685474
8591,0.05822917
8592,0.38724628
8593,0.7378724
8594,0.5679209
8595,0.18822746
8596,0.19871596
8597,0.052505486
8598,0.43952164
8599,0.19083998
8600,0.051983725
8601,0.051966056
8602,0.4733564
8603,0.031012535
8604,0.06571314
8605,0.052437097
8606,0.1584635
8607,0.6591956
8608,0.034545854
8609,0.047790427
8610,0.037211113
8611,0.5316295
8612,0.20339337
8613,0.4863587
8614,0.03005827
8615,0.266546
8616,0.14669472
8617,0.1037147
8618,0.7590989
8619,0.057075374
8620,0.21253824
8621,0.11174179
8622,0.042185504
8623,0.43543616
8624,0.31204632
8625,0.03542123
8626,0.50906414
8627,0.6917483
8628,0.029343335
8629,0.24002841
8630,0.116087355
8631,0.05403762
8632,0.25984725
8633,0.08784975
8634,0.44559768
8635,0.19574262
8636,0.43638065
8637,0.123965696
8638,0.64150834
8639,0.08368247
8640,0.25560692
8641,0.3916717
8642,0.03326477
8643,0.7438174
8644,0.24774417
8645,0.07693341
8646,0.0769458
8647,0.028747406
8648,0.4500588
8649,0.4465802
8650,0.029105334
8651,0.03389881
8652,0.24284555
8653,0.1544677
8654,0.08335103
8655,0.13078848
8656,0.03743086
8657,0.56580126
8658,0.03779451
8659,0.037843853
8660,0.25198624
8661,0.49164274
8662,0.034717627
8663,0.37776497
8664,0.6988602
8665,0.033291295
8666,0.6010813
8667,0.030861868
8668,0.7049428
8669,0.25763372
8670,0.07580303
8671,0.06900076
8672,0.055897895
8673,0.3226664
8674,0.42212465
8675,0.05766633
8676,0.06973701
8677,0.19074169
8678,0.38944653
8679,0.41868338
8680,0.3299678
8681,0.056955114
8682,0.30926085
8683,0.04955401
8684,0.07072296
8685,0.45236912
8686,0.36356252
8687,0.6089639
8688,0.277392
8689,0.49783644
8690,0.3936402
8691,0.032206144
8692,0.27285662
8693,0.028747406
8694,0.063746475
8695,0.5037408
8696,0.02930028
8697,0.033106998
8698,0.1978551
8699,0.52945375
8700,0.074085616
8701,0.033077415
8702,0.77016336
8703,0.029564908
8704,0.030014198
8705,0.02928761
8706,0.06229643
8707,0.27050823
8708,0.20647836
8709,0.0471066
8710,0.052180495
8711,0.50482166
8712,0.043524925
8713,0.080948986
8714,0.2505425
8715,0.035058465
8716,0.56825066
8717,0.04232102
8718,0.21170673
8719,0.19210872
8720,0.3610824
8721,0.36360332
8722,0.4586465
8723,0.02867263
8724,0.21644437
8725,0.29733613
8726,0.21410377
8727,0.030924188
8728,0.7034811
8729,0.35657603
8730,0.29645327
8731,0.22124639
8732,0.33124712
8733,0.09896308
8734,0.51864296
8735,0.04124022
8736,0.2315113
8737,0.05143381
8738,0.61660105
8739,0.12144737
8740,0.28788352
8741,0.44897348
8742,0.26256913
8743,0.56170547
8744,0.03857241
8745,0.109225415
8746,0.3516566
8747,0.3621453
8748,0.32082662
8749,0.7192564
8750,0.052390642
8751,0.23660932
8752,0.19319046
8753,0.4684134
8754,0.11442369
8755,0.029482948
8756,0.51498455
8757,0.032366104
8758,0.03129213
8759,0.058394786
8760,0.053357862
8761,0.7866179
8762,0.53580415
8763,0.15496156
8764,0.034922574
8765,0.102893144
8766,0.24911998
8767,0.4419209
8768,0.09757975
8769,0.30595294
8770,0.07029677
8771,0.04581403
8772,0.06553784
8773,0.041157536
8774,0.129961
8775,0.34325728
8776,0.0547602
8777,0.03565865
8778,0.044610865
8779,0.31529197
8780,0.83124995
8781,0.05887316
8782,0.07913788
8783,0.16199932
8784,0.044194106
8785,0.56768936
8786,0.08956151
8787,0.1941607
8788,0.28396246
8789,0.036700226
8790,0.47607484
8791,0.0365428
8792,0.19652992
8793,0.52154535
8794,0.5900194
8795,0.5391573
8796,0.03413425
8797,0.21934804
8798,0.742869
8799,0.028747406
8800,0.07659634
8801,0.043817576
8802,0.028173165
8803,0.06429478
8804,0.04761228
8805,0.03220403
8806,0.40491566
8807,0.033866446
8808,0.07161084
8809,0.047601584
8810,0.0381864
8811,0.2544015
8812,0.07262038
8813,0.7378724
8814,0.050651293
8815,0.21383177
8816,0.083010994
8817,0.38950324
8818,0.13756414
8819,0.32056284
8820,0.23898405
8821,0.3946414
8822,0.080296434
8823,0.030873895
8824,0.09803341
8825,0.14042501
8826,0.04062683
8827,0.39797774
8828,0.07519106
8829,0.030862844
8830,0.08072257
8831,0.31930625
8832,0.13468844
8833,0.07776557
8834,0.6620991
8835,0.60467875
8836,0.37409607
8837,0.58449936
8838,0.09757589
8839,0.5382174
8840,0.098780036
8841,0.51174134
8842,0.028934564
8843,0.47568133
8844,0.039656784
8845,0.90655774
8846,0.91506267
8847,0.12131399
8848,0.050929572
8849,0.09759454
8850,0.03774094
8851,0.0656172
8852,0.6641899
8853,0.1525156
8854,0.033343893
8855,0.65881187
8856,0.16211875
8857,0.028173165
8858,0.042897377
8859,0.16592976
8860,0.06740116
8861,0.03360936
8862,0.33481067
8863,0.03091959
8864,0.09220929
8865,0.035302937
8866,0.41416135
8867,0.67373574
8868,0.3747055
8869,0.030576563
8870,0.06663374
8871,0.10559729
8872,0.031372197
8873,0.047762703
8874,0.03015683
8875,0.30917755
8876,0.40357995
8877,0.104779854
8878,0.2187376
8879,0.8420384
8880,0.18540064
8881,0.27248293
8882,0.6971141
8883,0.74031985
8884,0.03432514
8885,0.099023856
8886,0.07821524
8887,0.30402684
8888,0.46509248
8889,0.20794591
8890,0.04993808
8891,0.08317243
8892,0.63642544
8893,0.61225355
8894,0.34913924
8895,0.24825153
8896,0.11848319
8897,0.038730897
8898,0.055224683
8899,0.26938987
8900,0.5011459
8901,0.04216008
8902,0.04593512
8903,0.18964338
8904,0.0401054
8905,0.09056051
8906,0.060126413
8907,0.04955711
8908,0.3734294
8909,0.48268312
8910,0.42204866
8911,0.050064728
8912,0.29329473
8913,0.04245168
8914,0.33860466
8915,0.11427463
8916,0.11625571
8917,0.5704487
8918,0.36098325
8919,0.83143014
8920,0.70264614
8921,0.040227234
8922,0.04082212
8923,0.043978747
8924,0.5001597
8925,0.57539976
8926,0.035019305
8927,0.028131774
8928,0.6738142
8929,0.1229339
8930,0.37258717
8931,0.06218786
8932,0.17024513
8933,0.5480484
8934,0.20498104
8935,0.043714207
8936,0.31416088
8937,0.03031708
8938,0.64497447
8939,0.050735556
8940,0.05176866
8941,0.16077822
8942,0.08216943
8943,0.32310405
8944,0.05933456
8945,0.38664734
8946,0.3533073
8947,0.10137554
8948,0.028537277
8949,0.15681036
8950,0.123441614
8951,0.33307797
8952,0.1436199
8953,0.029982053
8954,0.86805737
8955,0.040106338
8956,0.47001785
8957,0.9024084
8958,0.029851688
8959,0.06442475
8960,0.49622986
8961,0.1449675
8962,0.031072123
8963,0.30562583
8964,0.08238966
8965,0.033085935
8966,0.029564908
8967,0.53580415
8968,0.8510012
8969,0.45715383
8970,0.22604536
8971,0.03091959
8972,0.046884425
8973,0.06275413
8974,0.33571106
8975,0.616475
8976,0.044728573
8977,0.06012386
8978,0.030286726
8979,0.63725525
8980,0.897671
8981,0.39281043
8982,0.06121709
8983,0.42173356
8984,0.33919236
8985,0.04476644
8986,0.054513708
8987,0.21600865
8988,0.38229865
8989,0.35032985
8990,0.029105334
8991,0.8099975
8992,0.032366104
8993,0.4762664
8994,0.3043228
8995,0.118097045
8996,0.041514266
8997,0.046607837
8998,0.030428957
8999,0.11020828
9000,0.88564545
9001,0.61917174
9002,0.032616694
9003,0.13386676
9004,0.13484932
9005,0.07762417
9006,0.095814764
9007,0.29091176
9008,0.09828946
9009,0.29609272
9010,0.22365098
9011,0.093836516
9012,0.029706493
9013,0.38741723
9014,0.089674406
9015,0.030215096
9016,0.266003
9017,0.16100428
9018,0.5150697
9019,0.2396274
9020,0.5532652
9021,0.02867263
9022,0.032087132
9023,0.08472779
9024,0.06976775
9025,0.3515778
9026,0.21476755
9027,0.046877798
9028,0.68864876
9029,0.6512309
9030,0.8349693
9031,0.03445923
9032,0.21842583
9033,0.6645838
9034,0.16693282
9035,0.64397323
9036,0.27576178
9037,0.09098693
9038,0.34405854
9039,0.4108985
9040,0.8584627
9041,0.043026168
9042,0.29467624
9043,0.75392634
9044,0.30006477
9045,0.03554518
9046,0.051200453
9047,0.20628929
9048,0.028131774
9049,0.07005861
9050,0.03318368
9051,0.53323615
9052,0.1800704
9053,0.043937486
9054,0.043536082
9055,0.050353486
9056,0.23594199
9057,0.0554044
9058,0.05590494
9059,0.86541325
9060,0.30543497
9061,0.8288137
9062,0.33334368
9063,0.03312817
9064,0.7168145
9065,0.02930028
9066,0.03869197
9067,0.25132313
9068,0.26209942
9069,0.0920887
9070,0.38332888
9071,0.071762756
9072,0.028173165
9073,0.040880963
9074,0.029343335
9075,0.24872273
9076,0.47374958
9077,0.20208725
9078,0.33015102
9079,0.29787582
9080,0.14412168
9081,0.05961212
9082,0.08595066
9083,0.076183006
9084,0.4972682
9085,0.08675906
9086,0.68925065
9087,0.06533359
9088,0.030576563
9089,0.31642032
9090,0.031483755
9091,0.69630295
9092,0.21430856
9093,0.55299544
9094,0.46910653
9095,0.060109317
9096,0.11027301
9097,0.8661633
9098,0.04127497
9099,0.03480479
9100,0.2120596
9101,0.14457266
9102,0.40608156
9103,0.09123833
9104,0.06494104
9105,0.3451138
9106,0.55787116
9107,0.029482948
9108,0.3819302
9109,0.08496645
9110,0.4726038
9111,0.36505508
9112,0.36505508
9113,0.21480945
9114,0.6107033
9115,0.083183326
9116,0.7788755
9117,0.041768614
9118,0.84405106
9119,0.06474866
9120,0.12414158
9121,0.03294833
9122,0.46814126
9123,0.030922193
9124,0.19083998
9125,0.17463593
9126,0.03276748
9127,0.1582705
9128,0.037713993
9129,0.07813739
9130,0.18972872
9131,0.62675774
9132,0.20993839
9133,0.86365134
9134,0.2624819
9135,0.035763565
9136,0.23111221
9137,0.9154993
9138,0.02867263
9139,0.40235242
9140,0.6456538
9141,0.16495378
9142,0.50638324
9143,0.33494523
9144,0.7080121
9145,0.49591988
9146,0.15134825
9147,0.10670518
9148,0.46750498
9149,0.045942638
9150,0.031813983
9151,0.40250537
9152,0.05399996
9153,0.4006107
9154,0.84745604
9155,0.8825412
9156,0.64397323
9157,0.15236846
9158,0.5703854
9159,0.23659275
9160,0.5645184
9161,0.038648028
9162,0.099069625
9163,0.053973306
9164,0.742869
9165,0.44454017
9166,0.8492749
9167,0.26465714
9168,0.029066108
9169,0.32624698
9170,0.07188242
9171,0.38376305
9172,0.26872858
9173,0.044400834
9174,0.040036637
9175,0.0306458
9176,0.15631567
9177,0.02867263
9178,0.5622099
9179,0.74793833
9180,0.030093655
9181,0.3927645
9182,0.06276482
9183,0.034136448
9184,0.5082846
9185,0.061332207
9186,0.033747867
9187,0.5975948
9188,0.77187616
9189,0.41904986
9190,0.05890188
9191,0.1238292
9192,0.47511744
9193,0.03265666
9194,0.05053567
9195,0.44751114
9196,0.04035527
9197,0.29353082
9198,0.39565203
9199,0.03926204
9200,0.06841755
9201,0.27553496
9202,0.6231458
9203,0.31387424
9204,0.06771837
9205,0.19674905
9206,0.028894452
9207,0.138058
9208,0.32434618
9209,0.584452
9210,0.32238087
9211,0.029987507
9212,0.36505508
9213,0.060353976
9214,0.053252693
9215,0.16200231
9216,0.031198032
9217,0.05984471
9218,0.05699049
9219,0.67376083
9220,0.10677463
9221,0.043714557
9222,0.049342994
9223,0.8756683
9224,0.032834
9225,0.02867263
9226,0.05946068
9227,0.10191736
9228,0.032862727
9229,0.10307235
9230,0.03896843
9231,0.5997945
9232,0.12274798
9233,0.046419792
9234,0.039222687
9235,0.18364945
9236,0.70257217
9237,0.13273105
9238,0.338072
9239,0.04292222
9240,0.46704373
9241,0.041315887
9242,0.34441292
9243,0.19753887
9244,0.1494829
9245,0.13011773
9246,0.114458054
9247,0.15982778
9248,0.54542583
9249,0.07887768
9250,0.5655973
9251,0.111870304
9252,0.06684193
9253,0.19263376
9254,0.08510032
9255,0.6219845
9256,0.8950692
9257,0.028173165
9258,0.38358176
9259,0.30262265
9260,0.14836475
9261,0.38496488
9262,0.3662414
9263,0.13395329
9264,0.07085984
9265,0.030873895
9266,0.55697936
9267,0.21718529
9268,0.52154535
9269,0.24143259
9270,0.02867263
9271,0.11404639
9272,0.41904986
9273,0.05210254
9274,0.04783757
9275,0.12374053
9276,0.09071849
9277,0.041415848
9278,0.31010833
9279,0.15197666
9280,0.048869524
9281,0.098988466
9282,0.5720933
9283,0.10685972
9284,0.03179227
9285,0.43392208
9286,0.32122833
9287,0.03095155
9288,0.3183352
9289,0.07323821
9290,0.7438174
9291,0.038953297
9292,0.05604787
9293,0.37975284
9294,0.0603308
9295,0.22147551
9296,0.33860466
9297,0.34405854
9298,0.029343335
9299,0.120950304
9300,0.7433826
9301,0.2612921
9302,0.10351203
9303,0.034803685
9304,0.6674761
9305,0.028271941
9306,0.082650036
9307,0.17725751
9308,0.87122977
9309,0.126405
9310,0.5379523
9311,0.044497125
9312,0.33860466
9313,0.87350523
9314,0.16520783
9315,0.031406883
9316,0.45026445
9317,0.39299035
9318,0.052055903
9319,0.11314063
9320,0.5596307
9321,0.043958843
9322,0.031287078
9323,0.030206876
9324,0.038861077
9325,0.23550905
9326,0.9106813
9327,0.067387946
9328,0.18553871
9329,0.10528378
9330,0.7396739
9331,0.23471339
9332,0.33860466
9333,0.9059314
9334,0.056219
9335,0.09565627
9336,0.10100442
9337,0.19061543
9338,0.3043228
9339,0.5337833
9340,0.13201289
9341,0.053992387
9342,0.9083655
9343,0.11353228
9344,0.09521312
9345,0.51174134
9346,0.042980343
9347,0.05935988
9348,0.6654683
9349,0.3356835
9350,0.04390672
9351,0.37668
9352,0.48252577
9353,0.110727295
9354,0.88269776
9355,0.29367092
9356,0.6805486
9357,0.29166126
9358,0.086951576
9359,0.7158696
9360,0.028131774
9361,0.07942418
9362,0.06687537
9363,0.7566881
9364,0.53172773
9365,0.11751491
9366,0.14042562
9367,0.055166744
9368,0.70126694
9369,0.3282994
9370,0.17491637
9371,0.18553211
9372,0.16132987
9373,0.04155225
9374,0.1303118
9375,0.112598024
9376,0.037997153
9377,0.46509248
9378,0.677298
9379,0.39357424
9380,0.61660105
9381,0.03139558
9382,0.0775521
9383,0.04860112
9384,0.10480571
9385,0.046152256
9386,0.08751037
9387,0.03390005
9388,0.13716067
9389,0.113306575
9390,0.047739785
9391,0.52514774
9392,0.10139837
9393,0.32434618
9394,0.04206457
9395,0.4920156
9396,0.10297427
9397,0.07569301
9398,0.5717234
9399,0.5674596
9400,0.0424448
9401,0.079866685
9402,0.03361381
9403,0.61225355
9404,0.029982053
9405,0.05562372
9406,0.12019303
9407,0.44897348
9408,0.04665055
9409,0.5796632
9410,0.050105758
9411,0.09401993
9412,0.07928266
9413,0.28903463
9414,0.05240692
9415,0.29291853
9416,0.9099879
9417,0.10297919
9418,0.030576563
9419,0.18795654
9420,0.07791412
9421,0.060677648
9422,0.05734799
9423,0.16374056
9424,0.12507376
9425,0.44321373
9426,0.40839604
9427,0.74139136
9428,0.02867263
9429,0.176702
9430,0.044177774
9431,0.029732792
9432,0.36688012
9433,0.15396109
9434,0.07417537
9435,0.05364395
9436,0.035729673
9437,0.47225207
9438,0.029343335
9439,0.036557794
9440,0.1416631
9441,0.07503154
9442,0.1871917
9443,0.029105334
9444,0.041828334
9445,0.33865872
9446,0.059121877
9447,0.32917476
9448,0.07226715
9449,0.33307797
9450,0.2882119
9451,0.22775306
9452,0.2881166
9453,0.85572535
9454,0.1789092
9455,0.0810277
9456,0.21279168
9457,0.05403734
9458,0.26749772
9459,0.06073751
9460,0.8735739
9461,0.51224786
9462,0.044274777
9463,0.063746475
9464,0.030688034
9465,0.21954338
9466,0.13159911
9467,0.04832912
9468,0.034737702
9469,0.4458906
9470,0.06480527
9471,0.13293648
9472,0.0509599
9473,0.030826291
9474,0.4187059
9475,0.74571276
9476,0.13046186
9477,0.031177904
9478,0.3055122
9479,0.6772073
9480,0.2634253
9481,0.16184944
9482,0.069073364
9483,0.6002837
9484,0.60321295
9485,0.02930028
9486,0.06005456
9487,0.02867263
9488,0.41975492
9489,0.18229967
9490,0.061664183
9491,0.029162236
9492,0.034598988
9493,0.25513455
9494,0.19697821
9495,0.041196536
9496,0.0749446
9497,0.070882685
9498,0.47001785
9499,0.14830604
9500,0.27172136
9501,0.031529922
9502,0.07260215
9503,0.61225355
9504,0.07366223
9505,0.12159179
9506,0.07803297
9507,0.14336151
9508,0.37161517
9509,0.15056178
9510,0.028271941
9511,0.38741723
9512,0.06449546
9513,0.08483771
9514,0.10449794
9515,0.18582408
9516,0.2282607
9517,0.05320084
9518,0.12224947
9519,0.02867263
9520,0.038022444
9521,0.06442279
9522,0.3541634
9523,0.28913486
9524,0.07576849
9525,0.086082
9526,0.055071626
9527,0.086797014
9528,0.32352138
9529,0.7080121
9530,0.07062728
9531,0.03091959
9532,0.12548262
9533,0.059199803
9534,0.090841606
9535,0.2781156
9536,0.84848577
9537,0.04222588
9538,0.35476992
9539,0.15379404
9540,0.051315334
9541,0.08832687
9542,0.24250473
9543,0.046290133
9544,0.085153066
9545,0.9099879
9546,0.066069104
9547,0.33676183
9548,0.32151127
9549,0.43712834
9550,0.101960555
9551,0.04477564
9552,0.03878666
9553,0.74677753
9554,0.7159267
9555,0.06356058
9556,0.029105334
9557,0.082204305
9558,0.19083998
9559,0.052936967
9560,0.12640291
9561,0.5916376
9562,0.040228385
9563,0.12150248
9564,0.029608343
9565,0.11704522
9566,0.047868878
9567,0.028271941
9568,0.047681473
9569,0.23874822
9570,0.029105334
9571,0.043955475
9572,0.7043526
9573,0.21999002
9574,0.4658541
9575,0.1650038
9576,0.66233546
9577,0.05099853
9578,0.80287313
9579,0.1979889
9580,0.11242244
9581,0.14267118
9582,0.24333528
9583,0.4920156
9584,0.43433073
9585,0.10126758
9586,0.31963393
9587,0.48751107
9588,0.32138306
9589,0.08117573
9590,0.34110942
9591,0.18870528
9592,0.14621395
9593,0.04796979
9594,0.1859089
9595,0.14929982
9596,0.35014877
9597,0.26002437
9598,0.079866685
9599,0.35710812
9600,0.048527014
9601,0.7417265
9602,0.07042196
9603,0.79240996
9604,0.050332528
9605,0.06678861
9606,0.056183312
9607,0.7749379
9608,0.658529
9609,0.029066108
9610,0.30665177
9611,0.20684263
9612,0.26796827
9613,0.04357592
9614,0.27285662
9615,0.035987638
9616,0.042431187
9617,0.73375684
9618,0.35583696
9619,0.46903598
9620,0.028959394
9621,0.20246735
9622,0.46419382
9623,0.031062823
9624,0.08348335
9625,0.23008184
9626,0.05979164
9627,0.09058387
9628,0.054648697
9629,0.09997665
9630,0.030014198
9631,0.21080363
9632,0.034215488
9633,0.11827413
9634,0.028131774
9635,0.18475266
9636,0.579085
9637,0.059967685
9638,0.03015683
9639,0.035246007
9640,0.31882805
9641,0.048051167
9642,0.03831776
9643,0.3240263
9644,0.030014198
9645,0.29970244
9646,0.0440862
9647,0.31964898
9648,0.08175891
9649,0.03216615
9650,0.5082776
9651,0.111619346
9652,0.2603727
9653,0.27991235
9654,0.37064564
9655,0.03434912
9656,0.7099549
9657,0.46462438
9658,0.7352241
9659,0.028989218
9660,0.030365227
9661,0.0555652
9662,0.3438304
9663,0.3537379
9664,0.21618506
9665,0.334402
9666,0.061796732
9667,0.20890744
9668,0.13009234
9669,0.10090142
9670,0.13687786
9671,0.4108985
9672,0.12415069
9673,0.24745506
9674,0.10102345
9675,0.42110378
9676,0.12574115
9677,0.6184113
9678,0.08377753
9679,0.08995564
9680,0.030964946
9681,0.26437065
9682,0.050570436
9683,0.30095488
9684,0.14526044
9685,0.052166242
9686,0.047601584
9687,0.67173547
9688,0.07788343
9689,0.5357647
9690,0.4087704
9691,0.030014198
9692,0.29488388
9693,0.030093655
9694,0.54596174
9695,0.13353631
9696,0.05881858
9697,0.27948692
9698,0.1421073
9699,0.28913546
9700,0.36505508
9701,0.65605634
9702,0.085053824
9703,0.030125836
9704,0.42024443
9705,0.102570705
9706,0.065248616
9707,0.03638728
9708,0.13533641
9709,0.028131774
9710,0.44940066
9711,0.14690085
9712,0.10339186
9713,0.21183708
9714,0.45720595
9715,0.04467979
9716,0.8510012
9717,0.11855333
9718,0.26063088
9719,0.11697857
9720,0.60476273
9721,0.6154044
9722,0.031561743
9723,0.22988595
9724,0.89758813
9725,0.16408199
9726,0.5684119
9727,0.33589754
9728,0.030826291
9729,0.09681212
9730,0.3859861
9731,0.08445368
9732,0.26796827
9733,0.065248616
9734,0.042755887
9735,0.18655968
9736,0.4222143
9737,0.10524677
9738,0.3052484
9739,0.57033175
9740,0.6063546
9741,0.055464834
9742,0.04652869
9743,0.21231839
9744,0.40715453
9745,0.043560967
9746,0.096306995
9747,0.058358494
9748,0.18563811
9749,0.5186389
9750,0.42879966
9751,0.030826291
9752,0.05441161
9753,0.15294558
9754,0.41408804
9755,0.25870585
9756,0.029221041
9757,0.031126667
9758,0.39565203
9759,0.12136796
9760,0.2161935
9761,0.05068163
9762,0.0555456
9763,0.88708806
9764,0.031072123
9765,0.59247106
9766,0.033867273
9767,0.22987904
9768,0.69885594
9769,0.3022132
9770,0.71497995
9771,0.041436367
9772,0.044626284
9773,0.030826291
9774,0.09464876
9775,0.23064752
9776,0.15313639
9777,0.19724591
9778,0.6340188
9779,0.74490404
9780,0.13276221
9781,0.04496515
9782,0.043125927
9783,0.031529877
9784,0.16045006
9785,0.32265294
9786,0.33850488
9787,0.5413351
9788,0.54416627
9789,0.8262622
9790,0.74836075
9791,0.04199118
9792,0.49250644
9793,0.10519791
9794,0.2851615
9795,0.4719822
9796,0.039137747
9797,0.13167335
9798,0.8510012
9799,0.4465802
9800,0.30546963
9801,0.12885615
9802,0.1933369
9803,0.049442545
9804,0.12099276
9805,0.032403074
9806,0.029990181
9807,0.089873925
9808,0.028271941
9809,0.02867263
9810,0.08881178
9811,0.6362796
9812,0.03391935
9813,0.68408936
9814,0.35305902
9815,0.031048046
9816,0.032040372
9817,0.35171393
9818,0.10192109
9819,0.09484913
9820,0.898277
9821,0.87142706
9822,0.029343335
9823,0.6002837
9824,0.03835184
9825,0.6749899
9826,0.32434618
9827,0.031230614
9828,0.047470625
9829,0.14521855
9830,0.5381526
9831,0.029343335
9832,0.041852515
9833,0.032771967
9834,0.046646595
9835,0.10621613
9836,0.5566398
9837,0.74851024
9838,0.034538228
9839,0.32449847
9840,0.177884
9841,0.3281916
9842,0.048817154
9843,0.0374239
9844,0.07163138
9845,0.063273355
9846,0.2800484
9847,0.03477368
9848,0.14227912
9849,0.04331141
9850,0.6801141
9851,0.31622007
9852,0.0322027
9853,0.040102646
9854,0.58343774
9855,0.03418949
9856,0.040504884
9857,0.19372295
9858,0.06917491
9859,0.07362866
9860,0.31036025
9861,0.075201474
9862,0.61689013
9863,0.11905787
9864,0.46958184
9865,0.31057268
9866,0.56421715
9867,0.18624227
9868,0.84108615
9869,0.44523317
9870,0.05808227
9871,0.029343335
9872,0.060118247
9873,0.3644033
9874,0.04628351
9875,0.16207644
9876,0.32708383
9877,0.07359569
9878,0.27667558
9879,0.043123655
9880,0.07877227
9881,0.19751754
9882,0.514056
9883,0.15726303
9884,0.035000827
9885,0.08120494
9886,0.07630407
9887,0.31262383
9888,0.24776268
9889,0.22998405
9890,0.046019454
9891,0.5788729
9892,0.08973929
9893,0.038515385
9894,0.27931875
9895,0.5484859
9896,0.34460035
9897,0.27039233
9898,0.10772835
9899,0.031072123
9900,0.030014198
9901,0.27397192
9902,0.68566024
9903,0.32725307
9904,0.031813983
9905,0.28008178
9906,0.23695964
9907,0.63725525
9908,0.050110422
9909,0.074085616
9910,0.22081381
9911,0.028894452
9912,0.03442996
9913,0.24865535
9914,0.05223119
9915,0.07248629
9916,0.20649783
9917,0.60636765
9918,0.15204872
9919,0.03356547
9920,0.034598988
9921,0.6096092
9922,0.36505508
9923,0.6456538
9924,0.040407047
9925,0.55919844
9926,0.17444086
9927,0.37087297
9928,0.045450725
9929,0.064278856
9930,0.26196525
9931,0.39277458
9932,0.4460215
9933,0.06038519
9934,0.09091209
9935,0.058751184
9936,0.35969904
9937,0.07848101
9938,0.08439189
9939,0.169425
9940,0.051581737
9941,0.24885699
9942,0.05396538
9943,0.059997965
9944,0.16643342
9945,0.04869793
9946,0.09263358
9947,0.15374368
